# created_by: extract_contacts_from_youtube.py | 2025-12-18T02:54:43.947558Z
video_url,video_title,channel_url,channel_name,channel_name_extracted,found_contacts
https://www.youtube.com/watch?v=KGUWin1SAaQ,Best Fails of The Week: Funniest Fails Compilation: Funny Video | FailArmy part - 79,https://www.youtube.com/@Failstarfun,Fail Star,About YouTube - YouTube,website=https://www.youtube.com/howyoutubeworks/|https://www.youtube.com/creators/|https://www.youtube.com/trends/|https://blog.youtube/|https://www.youtube.com/about/|https://www.youtube.com/jobs/|https://blog.youtube/press/|https://tv.youtube.com/learn/nflsundayticket|https://www.youtube.com/kids/|https://www.youtube.com/musicpremium|https://www.youtube.com/channel/UCqVDpXKLmKeBU_yyt_QkItQ|https://www.youtube.com/creators/podcasts/|https://www.youtube.com/premium/|https://www.youtube.com/ads/youtube-select/|https://studio.youtube.com/|https://tv.youtube.com/|https://developers.google.com/youtube|https://www.youtube.com/ads/|https://www.youtube.com/yt/family/|https://www.youtube.com/creatorresearch/|https://servicesdirectory.withyoutube.com/|https://artists.youtube.com/|https://www.youtube.com/nextup/|https://vr.youtube.com/|https://www.youtube.com/creators-for-change/|https://www.youtube.com/csai-match/|https://www.youtube.com|https://www.youtube.com/about/policies/|https://www.youtube.com/about/copyright/|https://www.youtube.com/about/brand-resources/|https://www.google.com/policies/privacy/|https://www.youtube.com/t/terms|https://support.google.com/youtube/#topic=9257498;twitter=https://twitter.com/YouTube;instagram=https://www.instagram.com/youtube/;facebook=https://www.facebook.com/youtube/?ref=br_r
https://www.youtube.com/watch?v=dqt14eKqtac,AFV's BEST Fails of the Year 💥 Top Viral Videos of 2025,https://www.youtube.com/@afv,America's Funniest Home Videos,About YouTube - YouTube,website=https://www.youtube.com/howyoutubeworks/|https://www.youtube.com/creators/|https://www.youtube.com/trends/|https://blog.youtube/|https://www.youtube.com/about/|https://www.youtube.com/jobs/|https://blog.youtube/press/|https://tv.youtube.com/learn/nflsundayticket|https://www.youtube.com/kids/|https://www.youtube.com/musicpremium|https://www.youtube.com/channel/UCqVDpXKLmKeBU_yyt_QkItQ|https://www.youtube.com/creators/podcasts/|https://www.youtube.com/premium/|https://www.youtube.com/ads/youtube-select/|https://studio.youtube.com/|https://tv.youtube.com/|https://developers.google.com/youtube|https://www.youtube.com/ads/|https://www.youtube.com/yt/family/|https://www.youtube.com/creatorresearch/|https://servicesdirectory.withyoutube.com/|https://artists.youtube.com/|https://www.youtube.com/nextup/|https://vr.youtube.com/|https://www.youtube.com/creators-for-change/|https://www.youtube.com/csai-match/|https://www.youtube.com|https://www.youtube.com/about/policies/|https://www.youtube.com/about/copyright/|https://www.youtube.com/about/brand-resources/|https://www.google.com/policies/privacy/|https://www.youtube.com/t/terms|https://support.google.com/youtube/#topic=9257498;twitter=https://twitter.com/YouTube;instagram=https://www.instagram.com/youtube/;facebook=https://www.facebook.com/youtube/?ref=br_r
https://www.youtube.com/watch?v=sVsmF_pL3jI,Try Not To Laugh 🤣 Top 100 Funniest Videos Ever 😂 | Funny Videos Compilation 2025 #32,https://www.youtube.com/@FMW650,FMW - Funny Moments,About YouTube - YouTube,website=https://www.youtube.com/howyoutubeworks/|https://www.youtube.com/creators/|https://www.youtube.com/trends/|https://blog.youtube/|https://www.youtube.com/about/|https://www.youtube.com/jobs/|https://blog.youtube/press/|https://tv.youtube.com/learn/nflsundayticket|https://www.youtube.com/kids/|https://www.youtube.com/musicpremium|https://www.youtube.com/channel/UCqVDpXKLmKeBU_yyt_QkItQ|https://www.youtube.com/creators/podcasts/|https://www.youtube.com/premium/|https://www.youtube.com/ads/youtube-select/|https://studio.youtube.com/|https://tv.youtube.com/|https://developers.google.com/youtube|https://www.youtube.com/ads/|https://www.youtube.com/yt/family/|https://www.youtube.com/creatorresearch/|https://servicesdirectory.withyoutube.com/|https://artists.youtube.com/|https://www.youtube.com/nextup/|https://vr.youtube.com/|https://www.youtube.com/creators-for-change/|https://www.youtube.com/csai-match/|https://www.youtube.com|https://www.youtube.com/about/policies/|https://www.youtube.com/about/copyright/|https://www.youtube.com/about/brand-resources/|https://www.google.com/policies/privacy/|https://www.youtube.com/t/terms|https://support.google.com/youtube/#topic=9257498;twitter=https://twitter.com/YouTube;instagram=https://www.instagram.com/youtube/;facebook=https://www.facebook.com/youtube/?ref=br_r
https://www.youtube.com/watch?v=K2yiX4HSC7E,Hilarious Dogs FREAK OUT Over Their First Christmas! 🎄🐶🤣 Funny Animals Video 2025,https://www.youtube.com/@funnypetslife67911,Funny Pet's Life,About YouTube - YouTube,website=https://www.youtube.com/howyoutubeworks/|https://www.youtube.com/creators/|https://www.youtube.com/trends/|https://blog.youtube/|https://www.youtube.com/about/|https://www.youtube.com/jobs/|https://blog.youtube/press/|https://tv.youtube.com/learn/nflsundayticket|https://www.youtube.com/kids/|https://www.youtube.com/musicpremium|https://www.youtube.com/channel/UCqVDpXKLmKeBU_yyt_QkItQ|https://www.youtube.com/creators/podcasts/|https://www.youtube.com/premium/|https://www.youtube.com/ads/youtube-select/|https://studio.youtube.com/|https://tv.youtube.com/|https://developers.google.com/youtube|https://www.youtube.com/ads/|https://www.youtube.com/yt/family/|https://www.youtube.com/creatorresearch/|https://servicesdirectory.withyoutube.com/|https://artists.youtube.com/|https://www.youtube.com/nextup/|https://vr.youtube.com/|https://www.youtube.com/creators-for-change/|https://www.youtube.com/csai-match/|https://www.youtube.com|https://www.youtube.com/about/policies/|https://www.youtube.com/about/copyright/|https://www.youtube.com/about/brand-resources/|https://www.google.com/policies/privacy/|https://www.youtube.com/t/terms|https://support.google.com/youtube/#topic=9257498;twitter=https://twitter.com/YouTube;instagram=https://www.instagram.com/youtube/;facebook=https://www.facebook.com/youtube/?ref=br_r
https://www.youtube.com/watch?v=ggAFRHwdTnY,Funny Christmas Fails Caught on Camera 🎁🎄 Best Funny Fails 2025,https://www.youtube.com/@LifeAwesomeOfficial,Life Awesome,About YouTube - YouTube,website=https://www.youtube.com/howyoutubeworks/|https://www.youtube.com/creators/|https://www.youtube.com/trends/|https://blog.youtube/|https://www.youtube.com/about/|https://www.youtube.com/jobs/|https://blog.youtube/press/|https://tv.youtube.com/learn/nflsundayticket|https://www.youtube.com/kids/|https://www.youtube.com/musicpremium|https://www.youtube.com/channel/UCqVDpXKLmKeBU_yyt_QkItQ|https://www.youtube.com/creators/podcasts/|https://www.youtube.com/premium/|https://www.youtube.com/ads/youtube-select/|https://studio.youtube.com/|https://tv.youtube.com/|https://developers.google.com/youtube|https://www.youtube.com/ads/|https://www.youtube.com/yt/family/|https://www.youtube.com/creatorresearch/|https://servicesdirectory.withyoutube.com/|https://artists.youtube.com/|https://www.youtube.com/nextup/|https://vr.youtube.com/|https://www.youtube.com/creators-for-change/|https://www.youtube.com/csai-match/|https://www.youtube.com|https://www.youtube.com/about/policies/|https://www.youtube.com/about/copyright/|https://www.youtube.com/about/brand-resources/|https://www.google.com/policies/privacy/|https://www.youtube.com/t/terms|https://support.google.com/youtube/#topic=9257498;twitter=https://twitter.com/YouTube;instagram=https://www.instagram.com/youtube/;facebook=https://www.facebook.com/youtube/?ref=br_r
